Variables = "iter""Cx""Cy""Cx_p""Cy_p""Cx_v""Cy_v""Axial(imin) - (N)""Axial(imax) - (N)""Axial(jmin) - (N)""Axial(jmax) - (N)""Normal(imin) - (N)""Normal(imax) - (N)""Normal(jmin) - (N)""Normal(jmax) - (N)"
zone t="blck 001"
Datapacking = POINT
       10 -0.517798417064800E-01  0.595280727677613E+00 -0.517798417064800E-01  0.595280727677613E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00 -0.517798417064800E-01  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.595280727677613E+00  0.000000000000000E+00
       11 -0.517751212483692E-01  0.595295569837133E+00 -0.517751212483692E-01  0.595295569837133E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00 -0.517751212483692E-01  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.595295569837133E+00  0.000000000000000E+00
       12 -0.517704770883429E-01  0.595308561237155E+00 -0.517704770883429E-01  0.595308561237155E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00 -0.517704770883429E-01  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.595308561237155E+00  0.000000000000000E+00
       13 -0.517659381201958E-01  0.595319944328315E+00 -0.517659381201958E-01  0.595319944328315E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00 -0.517659381201958E-01  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.595319944328315E+00  0.000000000000000E+00
       14 -0.517615269431293E-01  0.595329933053636E+00 -0.517615269431293E-01  0.595329933053636E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00 -0.517615269431293E-01  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.595329933053636E+00  0.000000000000000E+00
       15 -0.517572602983191E-01  0.595338714916811E+00 -0.517572602983191E-01  0.595338714916811E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00 -0.517572602983191E-01  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.595338714916811E+00  0.000000000000000E+00
       16 -0.517531505111714E-01  0.595346452220395E+00 -0.517531505111714E-01  0.595346452220395E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00 -0.517531505111714E-01  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.595346452220395E+00  0.000000000000000E+00
       17 -0.517492049198440E-01  0.595353280215085E+00 -0.517492049198440E-01  0.595353280215085E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00 -0.517492049198440E-01  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.595353280215085E+00  0.000000000000000E+00
       18 -0.517454297514175E-01  0.595359328738168E+00 -0.517454297514175E-01  0.595359328738168E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00 -0.517454297514175E-01  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.595359328738168E+00  0.000000000000000E+00
       19 -0.517418268093866E-01  0.595364699434374E+00 -0.517418268093866E-01  0.595364699434374E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00 -0.517418268093866E-01  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.595364699434374E+00  0.000000000000000E+00
       20 -0.517383963729293E-01  0.595369482591441E+00 -0.517383963729293E-01  0.595369482591441E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00 -0.517383963729293E-01  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.595369482591441E+00  0.000000000000000E+00
       21 -0.517351365738542E-01  0.595373754296134E+00 -0.517351365738542E-01  0.595373754296134E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00 -0.517351365738542E-01  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.595373754296134E+00  0.000000000000000E+00
       22 -0.517320454144605E-01  0.595377586755645E+00 -0.517320454144605E-01  0.595377586755645E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00 -0.517320454144605E-01  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.595377586755645E+00  0.000000000000000E+00
       23 -0.517291182212945E-01  0.595381033050094E+00 -0.517291182212945E-01  0.595381033050094E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00 -0.517291182212945E-01  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.595381033050094E+00  0.000000000000000E+00
       24 -0.517263514412761E-01  0.595384149691078E+00 -0.517263514412761E-01  0.595384149691078E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00 -0.517263514412761E-01  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.595384149691078E+00  0.000000000000000E+00
       25 -0.517237386244542E-01  0.595386972611926E+00 -0.517237386244542E-01  0.595386972611926E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00 -0.517237386244542E-01  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.595386972611926E+00  0.000000000000000E+00
       26 -0.517212747059297E-01  0.595389540068888E+00 -0.517212747059297E-01  0.595389540068888E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00 -0.517212747059297E-01  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.595389540068888E+00  0.000000000000000E+00
       27 -0.517189530372851E-01  0.595391882386301E+00 -0.517189530372851E-01  0.595391882386301E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00 -0.517189530372851E-01  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.595391882386301E+00  0.000000000000000E+00
       28 -0.517167674091756E-01  0.595394026453916E+00 -0.517167674091756E-01  0.595394026453916E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00 -0.517167674091756E-01  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.595394026453916E+00  0.000000000000000E+00
       29 -0.517147115004576E-01  0.595395991043111E+00 -0.517147115004576E-01  0.595395991043111E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00 -0.517147115004576E-01  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.595395991043111E+00  0.000000000000000E+00
       30 -0.517127797591859E-01  0.595397803581039E+00 -0.517127797591859E-01  0.595397803581039E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00 -0.517127797591859E-01  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.595397803581039E+00  0.000000000000000E+00
       31 -0.517109657558566E-01  0.595399480109598E+00 -0.517109657558566E-01  0.595399480109598E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00 -0.517109657558566E-01  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.595399480109598E+00  0.000000000000000E+00
       32 -0.517092623987261E-01  0.595401029974585E+00 -0.517092623987261E-01  0.595401029974585E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00 -0.517092623987261E-01  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.595401029974585E+00  0.000000000000000E+00
       33 -0.517076650281753E-01  0.595402471653651E+00 -0.517076650281753E-01  0.595402471653651E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00 -0.517076650281753E-01  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.595402471653651E+00  0.000000000000000E+00
       34 -0.517061677618989E-01  0.595403815295891E+00 -0.517061677618989E-01  0.595403815295891E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00 -0.517061677618989E-01  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.595403815295891E+00  0.000000000000000E+00
       35 -0.517047649528783E-01  0.595405069739736E+00 -0.517047649528783E-01  0.595405069739736E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00 -0.517047649528783E-01  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.595405069739736E+00  0.000000000000000E+00
       36 -0.517034509235262E-01  0.595406242060895E+00 -0.517034509235262E-01  0.595406242060895E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00 -0.517034509235262E-01  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.595406242060895E+00  0.000000000000000E+00
       37 -0.517022207509576E-01  0.595407339740075E+00 -0.517022207509576E-01  0.595407339740075E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00 -0.517022207509576E-01  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.595407339740075E+00  0.000000000000000E+00
       38 -0.517010694492393E-01  0.595408368501452E+00 -0.517010694492393E-01  0.595408368501452E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00 -0.517010694492393E-01  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.595408368501452E+00  0.000000000000000E+00
       39 -0.516999921190823E-01  0.595409334126477E+00 -0.516999921190823E-01  0.595409334126477E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00 -0.516999921190823E-01  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.595409334126477E+00  0.000000000000000E+00
       40 -0.516989844033195E-01  0.595410240217574E+00 -0.516989844033195E-01  0.595410240217574E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00 -0.516989844033195E-01  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.595410240217574E+00  0.000000000000000E+00
       41 -0.516980417434476E-01  0.595411089332441E+00 -0.516980417434476E-01  0.595411089332441E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00 -0.516980417434476E-01  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.595411089332441E+00  0.000000000000000E+00
       42 -0.516971603097169E-01  0.595411886199931E+00 -0.516971603097169E-01  0.595411886199931E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00 -0.516971603097169E-01  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.595411886199931E+00  0.000000000000000E+00
       43 -0.516963313288676E-01  0.595412600620771E+00 -0.516963313288676E-01  0.595412600620771E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00 -0.516963313288676E-01  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.595412600620771E+00  0.000000000000000E+00
       44 -0.516955571914072E-01  0.595413276282663E+00 -0.516955571914072E-01  0.595413276282663E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00 -0.516955571914072E-01  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.595413276282663E+00  0.000000000000000E+00
       45 -0.516948342862869E-01  0.595413914655002E+00 -0.516948342862869E-01  0.595413914655002E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00 -0.516948342862869E-01  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.595413914655002E+00  0.000000000000000E+00
       46 -0.516941592726542E-01  0.595414517234677E+00 -0.516941592726542E-01  0.595414517234677E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00 -0.516941592726542E-01  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.595414517234677E+00  0.000000000000000E+00
       47 -0.516935289491878E-01  0.595415085348649E+00 -0.516935289491878E-01  0.595415085348649E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00 -0.516935289491878E-01  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.595415085348649E+00  0.000000000000000E+00
       48 -0.516929403251551E-01  0.595415620197882E+00 -0.516929403251551E-01  0.595415620197882E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00 -0.516929403251551E-01  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.595415620197882E+00  0.000000000000000E+00
       49 -0.516923866910350E-01  0.595416096966448E+00 -0.516923866910350E-01  0.595416096966448E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00 -0.516923866910350E-01  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.595416096966448E+00  0.000000000000000E+00
       50 -0.516918703248764E-01  0.595416549329051E+00 -0.516918703248764E-01  0.595416549329051E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00 -0.516918703248764E-01  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.595416549329051E+00  0.000000000000000E+00
       51 -0.516913886592748E-01  0.595416977640799E+00 -0.516913886592748E-01  0.595416977640799E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00 -0.516913886592748E-01  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.595416977640799E+00  0.000000000000000E+00
       52 -0.516909393029543E-01  0.595417382303020E+00 -0.516909393029543E-01  0.595417382303020E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00 -0.516909393029543E-01  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.595417382303020E+00  0.000000000000000E+00
       53 -0.516905192237478E-01  0.595417766756686E+00 -0.516905192237478E-01  0.595417766756686E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00 -0.516905192237478E-01  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.595417766756686E+00  0.000000000000000E+00
       54 -0.516901272747173E-01  0.595418127912011E+00 -0.516901272747173E-01  0.595418127912011E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00 -0.516901272747173E-01  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.595418127912011E+00  0.000000000000000E+00
       55 -0.516897615684571E-01  0.595418466887656E+00 -0.516897615684571E-01  0.595418466887656E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00 -0.516897615684571E-01  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.595418466887656E+00  0.000000000000000E+00
       56 -0.516894203035903E-01  0.595418784594897E+00 -0.516894203035903E-01  0.595418784594897E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00 -0.516894203035903E-01  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.595418784594897E+00  0.000000000000000E+00
       57 -0.516891018285758E-01  0.595419082045108E+00 -0.516891018285758E-01  0.595419082045108E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00 -0.516891018285758E-01  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.595419082045108E+00  0.000000000000000E+00
       58 -0.516888045922155E-01  0.595419360169109E+00 -0.516888045922155E-01  0.595419360169109E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00 -0.516888045922155E-01  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.595419360169109E+00  0.000000000000000E+00
       59 -0.516885271485754E-01  0.595419619875953E+00 -0.516885271485754E-01  0.595419619875953E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00 -0.516885271485754E-01  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.595419619875953E+00  0.000000000000000E+00
       60 -0.516882681480986E-01  0.595419862046034E+00 -0.516882681480986E-01  0.595419862046034E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00 -0.516882681480986E-01  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.595419862046034E+00  0.000000000000000E+00
       61 -0.516880263382693E-01  0.595420087559565E+00 -0.516880263382693E-01  0.595420087559565E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00 -0.516880263382693E-01  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.595420087559565E+00  0.000000000000000E+00
       62 -0.516878005484693E-01  0.595420297250453E+00 -0.516878005484693E-01  0.595420297250453E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00 -0.516878005484693E-01  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.595420297250453E+00  0.000000000000000E+00
       63 -0.516875896747891E-01  0.595420491854742E+00 -0.516875896747891E-01  0.595420491854742E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00 -0.516875896747891E-01  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.595420491854742E+00  0.000000000000000E+00
       64 -0.516873926981411E-01  0.595420672115739E+00 -0.516873926981411E-01  0.595420672115739E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00 -0.516873926981411E-01  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.595420672115739E+00  0.000000000000000E+00
       65 -0.516872086761735E-01  0.595420838790010E+00 -0.516872086761735E-01  0.595420838790010E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00 -0.516872086761735E-01  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.595420838790010E+00  0.000000000000000E+00
       66 -0.516870367306231E-01  0.595420992582966E+00 -0.516870367306231E-01  0.595420992582966E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00 -0.516870367306231E-01  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.595420992582966E+00  0.000000000000000E+00
       67 -0.516868760438535E-01  0.595421134184403E+00 -0.516868760438535E-01  0.595421134184403E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00 -0.516868760438535E-01  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.595421134184403E+00  0.000000000000000E+00
       68 -0.516867258504733E-01  0.595421264261700E+00 -0.516867258504733E-01  0.595421264261700E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00 -0.516867258504733E-01  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.595421264261700E+00  0.000000000000000E+00
       69 -0.516865854324751E-01  0.595421383451273E+00 -0.516865854324751E-01  0.595421383451273E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00 -0.516865854324751E-01  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.595421383451273E+00  0.000000000000000E+00
       70 -0.516864541175110E-01  0.595421492357009E+00 -0.516864541175110E-01  0.595421492357009E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00 -0.516864541175110E-01  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.595421492357009E+00  0.000000000000000E+00
       71 -0.516863312784153E-01  0.595421591555664E+00 -0.516863312784153E-01  0.595421591555664E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00 -0.516863312784153E-01  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.595421591555664E+00  0.000000000000000E+00
       72 -0.516862163332254E-01  0.595421681607360E+00 -0.516862163332254E-01  0.595421681607360E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00 -0.516862163332254E-01  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.595421681607360E+00  0.000000000000000E+00
       73 -0.516861087439798E-01  0.595421763065205E+00 -0.516861087439798E-01  0.595421763065205E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00 -0.516861087439798E-01  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.595421763065205E+00  0.000000000000000E+00
       74 -0.516860080132531E-01  0.595421836472441E+00 -0.516860080132531E-01  0.595421836472441E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00 -0.516860080132531E-01  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.595421836472441E+00  0.000000000000000E+00
       75 -0.516859136794768E-01  0.595421902348099E+00 -0.516859136794768E-01  0.595421902348099E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00 -0.516859136794768E-01  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.595421902348099E+00  0.000000000000000E+00
       76 -0.516858253145073E-01  0.595421961195509E+00 -0.516858253145073E-01  0.595421961195509E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00 -0.516858253145073E-01  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.595421961195509E+00  0.000000000000000E+00
       77 -0.516857425217226E-01  0.595422013505808E+00 -0.516857425217226E-01  0.595422013505808E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00 -0.516857425217226E-01  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.595422013505808E+00  0.000000000000000E+00
       78 -0.516856649263936E-01  0.595422059694402E+00 -0.516856649263936E-01  0.595422059694402E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00 -0.516856649263936E-01  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.595422059694402E+00  0.000000000000000E+00
       79 -0.516855921845681E-01  0.595422100201842E+00 -0.516855921845681E-01  0.595422100201842E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00 -0.516855921845681E-01  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.595422100201842E+00  0.000000000000000E+00
       80 -0.516855239748403E-01  0.595422135434389E+00 -0.516855239748403E-01  0.595422135434389E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00 -0.516855239748403E-01  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.595422135434389E+00  0.000000000000000E+00
       81 -0.516854599972076E-01  0.595422165769926E+00 -0.516854599972076E-01  0.595422165769926E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00 -0.516854599972076E-01  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.595422165769926E+00  0.000000000000000E+00
       82 -0.516853999733720E-01  0.595422191574926E+00 -0.516853999733720E-01  0.595422191574926E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00 -0.516853999733720E-01  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.595422191574926E+00  0.000000000000000E+00
       83 -0.516853436433506E-01  0.595422213188847E+00 -0.516853436433506E-01  0.595422213188847E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00 -0.516853436433506E-01  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.595422213188847E+00  0.000000000000000E+00
       84 -0.516852907655720E-01  0.595422230936397E+00 -0.516852907655720E-01  0.595422230936397E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00 -0.516852907655720E-01  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.595422230936397E+00  0.000000000000000E+00
