TITLE = "Force Surfaces"
Variables = "x""y""z""p"
ZONE T="cf, block1, boundary3, bc3"
SOLUTIONTIME=        0
I = 257
J =   2
K =   2
DATAPACKING=BLOCK
DT=(DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE)
VARLOCATION=([4,5]=CELLCENTERED)
  0.305220005057787E-01  0.334480613246589E-01  0.365359515225242E-01  0.397905221714921E-01
  0.432168732126326E-01  0.468202164124680E-01  0.506059619703809E-01  0.545796056827686E-01
  0.587467873012295E-01  0.631132035199933E-01  0.676846348486141E-01  0.724668868727645E-01
  0.774657816672673E-01  0.826871306161792E-01  0.881366858513414E-01  0.938201486370104E-01
  0.997430760193192E-01  0.105910929315826E+00  0.112328931147915E+00  0.119002158874492E+00
  0.125935347500734E+00  0.133133032907940E+00  0.140599296835622E+00  0.148337964435536E+00
  0.156352288650211E+00  0.164645205909626E+00  0.173218958802794E+00  0.182075412599321E+00
  0.191215617132130E+00  0.200640185237989E+00  0.210348797205710E+00  0.220340640189580E+00
  0.230613861353742E+00  0.241166064854583E+00  0.251993722807599E+00  0.263092723635617E+00
  0.274457753031675E+00  0.286082884453160E+00  0.297960945144624E+00  0.310084136494249E+00
  0.322443402677565E+00  0.335029065693950E+00  0.347830216050832E+00  0.360835344803719E+00
  0.374031776692367E+00  0.387406279665022E+00  0.400944560819613E+00  0.414631832930175E+00
  0.428452392325471E+00  0.442390122034905E+00  0.456428168335726E+00  0.470549361405252E+00
  0.484736003773240E+00  0.498970191819859E+00  0.513233724974486E+00  0.527508314940916E+00
  0.541775619471402E+00  0.556017330633218E+00  0.570215331705239E+00  0.584351660834283E+00
  0.598408784427328E+00  0.612369437830992E+00  0.626217003890274E+00  0.639935237443212E+00
  0.653508733801605E+00  0.666922548522897E+00  0.680162737673373E+00  0.693215888210586E+00
  0.706069710148311E+00  0.718712495727480E+00  0.731133743041412E+00  0.743323563864563E+00
  0.755273318843546E+00  0.766974994369718E+00  0.778421830941249E+00  0.789607688886284E+00
  0.800527653746071E+00  0.811177409130798E+00  0.821553805713329E+00  0.831654257263393E+00
  0.841477262875505E+00  0.851021839432756E+00  0.860287989647765E+00  0.869276181407262E+00
  0.877987757464914E+00  0.886424468359100E+00  0.894588820900122E+00  0.902483671187390E+00
  0.910112516204812E+00  0.917479140719041E+00  0.924587839743198E+00  0.931443148727895E+00
  0.938050054627234E+00  0.944413695703077E+00  0.950539363944828E+00  0.956432586711256E+00
  0.962099679111036E+00  0.967546650898388E+00  0.972777502659807E+00  0.977797744859188E+00
  0.982620936637748E+00  0.987255195145211E+00  0.991678820888013E+00  0.995890465279007E+00
  0.100000000000000E+01  0.100000000000000E+01  0.995890465279007E+00  0.991678820888013E+00
  0.987255195145211E+00  0.982620936637748E+00  0.977797744859188E+00  0.972777502659807E+00
  0.967546650898387E+00  0.962099679111036E+00  0.956432586711256E+00  0.950539363944827E+00
  0.944413695703076E+00  0.938050054627234E+00  0.931443148727895E+00  0.924587839743198E+00
  0.917479140719041E+00  0.910112516204812E+00  0.902483671187390E+00  0.894588820900122E+00
  0.886424468359100E+00  0.877987757464914E+00  0.869276181407262E+00  0.860287989647765E+00
  0.851021839432756E+00  0.841477262875504E+00  0.831654257263393E+00  0.821553805713329E+00
  0.811177409130798E+00  0.800527653746071E+00  0.789607688886284E+00  0.778421830941249E+00
  0.766974994369718E+00  0.755273318843546E+00  0.743323563864563E+00  0.731133743041412E+00
  0.718712495727480E+00  0.706069710148311E+00  0.693215888210585E+00  0.680162737673373E+00
  0.666922548522896E+00  0.653508733801604E+00  0.639935237443212E+00  0.626217003890274E+00
  0.612369437830992E+00  0.598408784427328E+00  0.584351660834283E+00  0.570215331705239E+00
  0.556017330633218E+00  0.541775619471403E+00  0.527508314940916E+00  0.513233724974487E+00
  0.498970191819860E+00  0.484736003773241E+00  0.470549361405252E+00  0.456428168335726E+00
  0.442390122034905E+00  0.428452392325470E+00  0.414631832930175E+00  0.400944560819613E+00
  0.387406279665022E+00  0.374031776692367E+00  0.360835344803719E+00  0.347830216050832E+00
  0.335029065693950E+00  0.322443402677565E+00  0.310084136494249E+00  0.297960945144624E+00
  0.286082884453160E+00  0.274457753031675E+00  0.263092723635617E+00  0.251993722807600E+00
  0.241166064854584E+00  0.230613861353743E+00  0.220340640189580E+00  0.210348797205710E+00
  0.200640185237989E+00  0.191215617132130E+00  0.182075412599321E+00  0.173218958802794E+00
  0.164645205909626E+00  0.156352288650211E+00  0.148337964435536E+00  0.140599296835622E+00
  0.133133032907941E+00  0.125935347500734E+00  0.119002158874492E+00  0.112328931147915E+00
  0.105910929315826E+00  0.997430760193195E-01  0.938201486370106E-01  0.881366858513416E-01
  0.826871306161794E-01  0.774657816672675E-01  0.724668868727646E-01  0.676846348486142E-01
  0.631132035199934E-01  0.587467873012295E-01  0.545796056827686E-01  0.506059619703809E-01
  0.468202164124681E-01  0.432168732126326E-01  0.397905221714921E-01  0.365359515225242E-01
  0.334480613246589E-01  0.305220005057787E-01  0.277530543578605E-01  0.251368047603058E-01
  0.226689931825798E-01  0.203457028669768E-01  0.181631979187741E-01  0.161181241223507E-01
  0.142073244446813E-01  0.124280489040195E-01  0.107777482265614E-01  0.925426891899437E-02
  0.785563254795804E-02  0.658016513941182E-02  0.542628524604015E-02  0.439247706810811E-02
  0.347714567825656E-02  0.267831399104884E-02  0.199366033534361E-02  0.141986685525834E-02
  0.952993523975696E-03  0.587607815680277E-03  0.317538731263512E-03  0.135153877442180E-03
  0.322747756046138E-04  0.000000000000000E+00  0.322747756046086E-04  0.135153877442180E-03
  0.317538731263527E-03  0.587607815680277E-03  0.952993523975626E-03  0.141986685525823E-02
  0.199366033534356E-02  0.267831399104884E-02  0.347714567825650E-02  0.439247706810800E-02
  0.542628524604010E-02  0.658016513941182E-02  0.785563254795797E-02  0.925426891899421E-02
  0.107777482265613E-01  0.124280489040193E-01  0.142073244446812E-01  0.161181241223506E-01
  0.181631979187740E-01  0.203457028669767E-01  0.226689931825797E-01  0.251368047603057E-01
  0.277530543578604E-01  0.305220005057787E-01  0.334480613246589E-01  0.365359515225242E-01
  0.397905221714921E-01  0.432168732126326E-01  0.468202164124680E-01  0.506059619703809E-01
  0.545796056827686E-01  0.587467873012295E-01  0.631132035199933E-01  0.676846348486141E-01
  0.724668868727645E-01  0.774657816672673E-01  0.826871306161792E-01  0.881366858513414E-01
  0.938201486370104E-01  0.997430760193192E-01  0.105910929315826E+00  0.112328931147915E+00
  0.119002158874492E+00  0.125935347500734E+00  0.133133032907940E+00  0.140599296835622E+00
  0.148337964435536E+00  0.156352288650211E+00  0.164645205909626E+00  0.173218958802794E+00
  0.182075412599321E+00  0.191215617132130E+00  0.200640185237989E+00  0.210348797205710E+00
  0.220340640189580E+00  0.230613861353742E+00  0.241166064854583E+00  0.251993722807599E+00
  0.263092723635617E+00  0.274457753031675E+00  0.286082884453160E+00  0.297960945144624E+00
  0.310084136494249E+00  0.322443402677565E+00  0.335029065693950E+00  0.347830216050832E+00
  0.360835344803719E+00  0.374031776692367E+00  0.387406279665022E+00  0.400944560819613E+00
  0.414631832930175E+00  0.428452392325471E+00  0.442390122034905E+00  0.456428168335726E+00
  0.470549361405252E+00  0.484736003773240E+00  0.498970191819859E+00  0.513233724974486E+00
  0.527508314940916E+00  0.541775619471402E+00  0.556017330633218E+00  0.570215331705239E+00
  0.584351660834283E+00  0.598408784427328E+00  0.612369437830992E+00  0.626217003890274E+00
  0.639935237443212E+00  0.653508733801605E+00  0.666922548522897E+00  0.680162737673373E+00
  0.693215888210586E+00  0.706069710148311E+00  0.718712495727480E+00  0.731133743041412E+00
  0.743323563864563E+00  0.755273318843546E+00  0.766974994369718E+00  0.778421830941249E+00
  0.789607688886284E+00  0.800527653746071E+00  0.811177409130798E+00  0.821553805713329E+00
  0.831654257263393E+00  0.841477262875505E+00  0.851021839432756E+00  0.860287989647765E+00
  0.869276181407262E+00  0.877987757464914E+00  0.886424468359100E+00  0.894588820900122E+00
  0.902483671187390E+00  0.910112516204812E+00  0.917479140719041E+00  0.924587839743198E+00
  0.931443148727895E+00  0.938050054627234E+00  0.944413695703077E+00  0.950539363944828E+00
  0.956432586711256E+00  0.962099679111036E+00  0.967546650898388E+00  0.972777502659807E+00
  0.977797744859188E+00  0.982620936637748E+00  0.987255195145211E+00  0.991678820888013E+00
  0.995890465279007E+00  0.100000000000000E+01  0.100000000000000E+01  0.995890465279007E+00
  0.991678820888013E+00  0.987255195145211E+00  0.982620936637748E+00  0.977797744859188E+00
  0.972777502659807E+00  0.967546650898387E+00  0.962099679111036E+00  0.956432586711256E+00
  0.950539363944827E+00  0.944413695703076E+00  0.938050054627234E+00  0.931443148727895E+00
  0.924587839743198E+00  0.917479140719041E+00  0.910112516204812E+00  0.902483671187390E+00
  0.894588820900122E+00  0.886424468359100E+00  0.877987757464914E+00  0.869276181407262E+00
  0.860287989647765E+00  0.851021839432756E+00  0.841477262875504E+00  0.831654257263393E+00
  0.821553805713329E+00  0.811177409130798E+00  0.800527653746071E+00  0.789607688886284E+00
  0.778421830941249E+00  0.766974994369718E+00  0.755273318843546E+00  0.743323563864563E+00
  0.731133743041412E+00  0.718712495727480E+00  0.706069710148311E+00  0.693215888210585E+00
  0.680162737673373E+00  0.666922548522896E+00  0.653508733801604E+00  0.639935237443212E+00
  0.626217003890274E+00  0.612369437830992E+00  0.598408784427328E+00  0.584351660834283E+00
  0.570215331705239E+00  0.556017330633218E+00  0.541775619471403E+00  0.527508314940916E+00
  0.513233724974487E+00  0.498970191819860E+00  0.484736003773241E+00  0.470549361405252E+00
  0.456428168335726E+00  0.442390122034905E+00  0.428452392325470E+00  0.414631832930175E+00
  0.400944560819613E+00  0.387406279665022E+00  0.374031776692367E+00  0.360835344803719E+00
  0.347830216050832E+00  0.335029065693950E+00  0.322443402677565E+00  0.310084136494249E+00
  0.297960945144624E+00  0.286082884453160E+00  0.274457753031675E+00  0.263092723635617E+00
  0.251993722807600E+00  0.241166064854584E+00  0.230613861353743E+00  0.220340640189580E+00
  0.210348797205710E+00  0.200640185237989E+00  0.191215617132130E+00  0.182075412599321E+00
  0.173218958802794E+00  0.164645205909626E+00  0.156352288650211E+00  0.148337964435536E+00
  0.140599296835622E+00  0.133133032907941E+00  0.125935347500734E+00  0.119002158874492E+00
  0.112328931147915E+00  0.105910929315826E+00  0.997430760193195E-01  0.938201486370106E-01
  0.881366858513416E-01  0.826871306161794E-01  0.774657816672675E-01  0.724668868727646E-01
  0.676846348486142E-01  0.631132035199934E-01  0.587467873012295E-01  0.545796056827686E-01
  0.506059619703809E-01  0.468202164124681E-01  0.432168732126326E-01  0.397905221714921E-01
  0.365359515225242E-01  0.334480613246589E-01  0.305220005057787E-01  0.277530543578605E-01
  0.251368047603058E-01  0.226689931825798E-01  0.203457028669768E-01  0.181631979187741E-01
  0.161181241223507E-01  0.142073244446813E-01  0.124280489040195E-01  0.107777482265614E-01
  0.925426891899437E-02  0.785563254795804E-02  0.658016513941182E-02  0.542628524604015E-02
  0.439247706810811E-02  0.347714567825656E-02  0.267831399104884E-02  0.199366033534361E-02
  0.141986685525834E-02  0.952993523975696E-03  0.587607815680277E-03  0.317538731263512E-03
  0.135153877442180E-03  0.322747756046138E-04  0.000000000000000E+00  0.322747756046086E-04
  0.135153877442180E-03  0.317538731263527E-03  0.587607815680277E-03  0.952993523975626E-03
  0.141986685525823E-02  0.199366033534356E-02  0.267831399104884E-02  0.347714567825650E-02
  0.439247706810800E-02  0.542628524604010E-02  0.658016513941182E-02  0.785563254795797E-02
  0.925426891899421E-02  0.107777482265613E-01  0.124280489040193E-01  0.142073244446812E-01
  0.161181241223506E-01  0.181631979187740E-01  0.203457028669767E-01  0.226689931825797E-01
  0.251368047603057E-01  0.277530543578604E-01  0.305220005057787E-01  0.334480613246589E-01
  0.365359515225242E-01  0.397905221714921E-01  0.432168732126326E-01  0.468202164124680E-01
  0.506059619703809E-01  0.545796056827686E-01  0.587467873012295E-01  0.631132035199933E-01
  0.676846348486141E-01  0.724668868727645E-01  0.774657816672673E-01  0.826871306161792E-01
  0.881366858513414E-01  0.938201486370104E-01  0.997430760193192E-01  0.105910929315826E+00
  0.112328931147915E+00  0.119002158874492E+00  0.125935347500734E+00  0.133133032907940E+00
  0.140599296835622E+00  0.148337964435536E+00  0.156352288650211E+00  0.164645205909626E+00
  0.173218958802794E+00  0.182075412599321E+00  0.191215617132130E+00  0.200640185237989E+00
  0.210348797205710E+00  0.220340640189580E+00  0.230613861353742E+00  0.241166064854583E+00
  0.251993722807599E+00  0.263092723635617E+00  0.274457753031675E+00  0.286082884453160E+00
  0.297960945144624E+00  0.310084136494249E+00  0.322443402677565E+00  0.335029065693950E+00
  0.347830216050832E+00  0.360835344803719E+00  0.374031776692367E+00  0.387406279665022E+00
  0.400944560819613E+00  0.414631832930175E+00  0.428452392325471E+00  0.442390122034905E+00
  0.456428168335726E+00  0.470549361405252E+00  0.484736003773240E+00  0.498970191819859E+00
  0.513233724974486E+00  0.527508314940916E+00  0.541775619471402E+00  0.556017330633218E+00
  0.570215331705239E+00  0.584351660834283E+00  0.598408784427328E+00  0.612369437830992E+00
  0.626217003890274E+00  0.639935237443212E+00  0.653508733801605E+00  0.666922548522897E+00
  0.680162737673373E+00  0.693215888210586E+00  0.706069710148311E+00  0.718712495727480E+00
  0.731133743041412E+00  0.743323563864563E+00  0.755273318843546E+00  0.766974994369718E+00
  0.778421830941249E+00  0.789607688886284E+00  0.800527653746071E+00  0.811177409130798E+00
  0.821553805713329E+00  0.831654257263393E+00  0.841477262875505E+00  0.851021839432756E+00
  0.860287989647765E+00  0.869276181407262E+00  0.877987757464914E+00  0.886424468359100E+00
  0.894588820900122E+00  0.902483671187390E+00  0.910112516204812E+00  0.917479140719041E+00
  0.924587839743198E+00  0.931443148727895E+00  0.938050054627234E+00  0.944413695703077E+00
  0.950539363944828E+00  0.956432586711256E+00  0.962099679111036E+00  0.967546650898388E+00
  0.972777502659807E+00  0.977797744859188E+00  0.982620936637748E+00  0.987255195145211E+00
  0.991678820888013E+00  0.995890465279007E+00  0.100000000000000E+01  0.100000000000000E+01
  0.995890465279007E+00  0.991678820888013E+00  0.987255195145211E+00  0.982620936637748E+00
  0.977797744859188E+00  0.972777502659807E+00  0.967546650898387E+00  0.962099679111036E+00
  0.956432586711256E+00  0.950539363944827E+00  0.944413695703076E+00  0.938050054627234E+00
  0.931443148727895E+00  0.924587839743198E+00  0.917479140719041E+00  0.910112516204812E+00
  0.902483671187390E+00  0.894588820900122E+00  0.886424468359100E+00  0.877987757464914E+00
  0.869276181407262E+00  0.860287989647765E+00  0.851021839432756E+00  0.841477262875504E+00
  0.831654257263393E+00  0.821553805713329E+00  0.811177409130798E+00  0.800527653746071E+00
  0.789607688886284E+00  0.778421830941249E+00  0.766974994369718E+00  0.755273318843546E+00
  0.743323563864563E+00  0.731133743041412E+00  0.718712495727480E+00  0.706069710148311E+00
  0.693215888210585E+00  0.680162737673373E+00  0.666922548522896E+00  0.653508733801604E+00
  0.639935237443212E+00  0.626217003890274E+00  0.612369437830992E+00  0.598408784427328E+00
  0.584351660834283E+00  0.570215331705239E+00  0.556017330633218E+00  0.541775619471403E+00
  0.527508314940916E+00  0.513233724974487E+00  0.498970191819860E+00  0.484736003773241E+00
  0.470549361405252E+00  0.456428168335726E+00  0.442390122034905E+00  0.428452392325470E+00
  0.414631832930175E+00  0.400944560819613E+00  0.387406279665022E+00  0.374031776692367E+00
  0.360835344803719E+00  0.347830216050832E+00  0.335029065693950E+00  0.322443402677565E+00
  0.310084136494249E+00  0.297960945144624E+00  0.286082884453160E+00  0.274457753031675E+00
  0.263092723635617E+00  0.251993722807600E+00  0.241166064854584E+00  0.230613861353743E+00
  0.220340640189580E+00  0.210348797205710E+00  0.200640185237989E+00  0.191215617132130E+00
  0.182075412599321E+00  0.173218958802794E+00  0.164645205909626E+00  0.156352288650211E+00
  0.148337964435536E+00  0.140599296835622E+00  0.133133032907941E+00  0.125935347500734E+00
  0.119002158874492E+00  0.112328931147915E+00  0.105910929315826E+00  0.997430760193195E-01
  0.938201486370106E-01  0.881366858513416E-01  0.826871306161794E-01  0.774657816672675E-01
  0.724668868727646E-01  0.676846348486142E-01  0.631132035199934E-01  0.587467873012295E-01
  0.545796056827686E-01  0.506059619703809E-01  0.468202164124681E-01  0.432168732126326E-01
  0.397905221714921E-01  0.365359515225242E-01  0.334480613246589E-01  0.305220005057787E-01
  0.277530543578605E-01  0.251368047603058E-01  0.226689931825798E-01  0.203457028669768E-01
  0.181631979187741E-01  0.161181241223507E-01  0.142073244446813E-01  0.124280489040195E-01
  0.107777482265614E-01  0.925426891899437E-02  0.785563254795804E-02  0.658016513941182E-02
  0.542628524604015E-02  0.439247706810811E-02  0.347714567825656E-02  0.267831399104884E-02
  0.199366033534361E-02  0.141986685525834E-02  0.952993523975696E-03  0.587607815680277E-03
  0.317538731263512E-03  0.135153877442180E-03  0.322747756046138E-04  0.000000000000000E+00
  0.322747756046086E-04  0.135153877442180E-03  0.317538731263527E-03  0.587607815680277E-03
  0.952993523975626E-03  0.141986685525823E-02  0.199366033534356E-02  0.267831399104884E-02
  0.347714567825650E-02  0.439247706810800E-02  0.542628524604010E-02  0.658016513941182E-02
  0.785563254795797E-02  0.925426891899421E-02  0.107777482265613E-01  0.124280489040193E-01
  0.142073244446812E-01  0.161181241223506E-01  0.181631979187740E-01  0.203457028669767E-01
  0.226689931825797E-01  0.251368047603057E-01  0.277530543578604E-01  0.305220005057787E-01
  0.334480613246589E-01  0.365359515225242E-01  0.397905221714921E-01  0.432168732126326E-01
  0.468202164124680E-01  0.506059619703809E-01  0.545796056827686E-01  0.587467873012295E-01
  0.631132035199933E-01  0.676846348486141E-01  0.724668868727645E-01  0.774657816672673E-01
  0.826871306161792E-01  0.881366858513414E-01  0.938201486370104E-01  0.997430760193192E-01
  0.105910929315826E+00  0.112328931147915E+00  0.119002158874492E+00  0.125935347500734E+00
  0.133133032907940E+00  0.140599296835622E+00  0.148337964435536E+00  0.156352288650211E+00
  0.164645205909626E+00  0.173218958802794E+00  0.182075412599321E+00  0.191215617132130E+00
  0.200640185237989E+00  0.210348797205710E+00  0.220340640189580E+00  0.230613861353742E+00
  0.241166064854583E+00  0.251993722807599E+00  0.263092723635617E+00  0.274457753031675E+00
  0.286082884453160E+00  0.297960945144624E+00  0.310084136494249E+00  0.322443402677565E+00
  0.335029065693950E+00  0.347830216050832E+00  0.360835344803719E+00  0.374031776692367E+00
  0.387406279665022E+00  0.400944560819613E+00  0.414631832930175E+00  0.428452392325471E+00
  0.442390122034905E+00  0.456428168335726E+00  0.470549361405252E+00  0.484736003773240E+00
  0.498970191819859E+00  0.513233724974486E+00  0.527508314940916E+00  0.541775619471402E+00
  0.556017330633218E+00  0.570215331705239E+00  0.584351660834283E+00  0.598408784427328E+00
  0.612369437830992E+00  0.626217003890274E+00  0.639935237443212E+00  0.653508733801605E+00
  0.666922548522897E+00  0.680162737673373E+00  0.693215888210586E+00  0.706069710148311E+00
  0.718712495727480E+00  0.731133743041412E+00  0.743323563864563E+00  0.755273318843546E+00
  0.766974994369718E+00  0.778421830941249E+00  0.789607688886284E+00  0.800527653746071E+00
  0.811177409130798E+00  0.821553805713329E+00  0.831654257263393E+00  0.841477262875505E+00
  0.851021839432756E+00  0.860287989647765E+00  0.869276181407262E+00  0.877987757464914E+00
  0.886424468359100E+00  0.894588820900122E+00  0.902483671187390E+00  0.910112516204812E+00
  0.917479140719041E+00  0.924587839743198E+00  0.931443148727895E+00  0.938050054627234E+00
  0.944413695703077E+00  0.950539363944828E+00  0.956432586711256E+00  0.962099679111036E+00
  0.967546650898388E+00  0.972777502659807E+00  0.977797744859188E+00  0.982620936637748E+00
  0.987255195145211E+00  0.991678820888013E+00  0.995890465279007E+00  0.100000000000000E+01
 -0.102053899928946E-16 -0.490542809125295E-04 -0.138026168773841E-03 -0.260973750761488E-03
 -0.414756674305250E-03 -0.597444075479004E-03 -0.809141484680766E-03 -0.105047410722146E-02
 -0.132210945373946E-02 -0.162478323916232E-02 -0.195946169024671E-02 -0.232718032169730E-02
 -0.272902128818153E-02 -0.316608284430914E-02 -0.363948100449621E-02 -0.415032729617068E-02
 -0.469969753900167E-02 -0.528863905357134E-02 -0.591812087187291E-02 -0.658906143437915E-02
 -0.730225510406991E-02 -0.805842258740814E-02 -0.885811404228206E-02 -0.970178253229570E-02
 -0.105896632924911E-01 -0.115218710701456E-01 -0.124982564900387E-01 -0.135185273381471E-01
 -0.145820841677314E-01 -0.156881646293482E-01 -0.168356619954524E-01 -0.180232903204343E-01
 -0.192493911645260E-01 -0.205121158480986E-01 -0.218092272262351E-01 -0.231382936777649E-01
 -0.244964941417880E-01 -0.258808169059464E-01 -0.272878770917787E-01 -0.287141119474130E-01
 -0.301556203934418E-01 -0.316083455622165E-01 -0.330679457606621E-01 -0.345299545978648E-01
 -0.359896917169844E-01 -0.374423911428185E-01 -0.388831583926440E-01 -0.403070587208057E-01
 -0.417091248374419E-01 -0.430843985111272E-01 -0.444279902883888E-01 -0.457350703317837E-01
 -0.470009784900380E-01 -0.482211631080508E-01 -0.493913368292476E-01 -0.505073651633741E-01
 -0.515654607869326E-01 -0.525620266109823E-01 -0.534938793180536E-01 -0.543580542597068E-01
 -0.551520476921521E-01 -0.558735928211129E-01 -0.565209097457154E-01 -0.570924631998084E-01
 -0.575872095627266E-01 -0.580043472564613E-01 -0.583435512281424E-01 -0.586047265791221E-01
 -0.587882225025027E-01 -0.588945986517174E-01 -0.589248124297736E-01 -0.588800060176558E-01
 -0.587616629586837E-01 -0.585714218574418E-01 -0.583112002012379E-01 -0.579830387070245E-01
 -0.575891921276093E-01 -0.571320062450574E-01 -0.566139769226085E-01 -0.560376599593586E-01
 -0.554057008166527E-01 -0.547207760566799E-01 -0.539855969827543E-01 -0.532028802346815E-01
 -0.523753290571077E-01 -0.515056298275990E-01 -0.505964148505602E-01 -0.496502811283559E-01
 -0.486697385283509E-01 -0.476572469291719E-01 -0.466151533894910E-01 -0.455457438535374E-01
 -0.444511726277222E-01 -0.433335250488703E-01 -0.421947422132820E-01 -0.410366913341132E-01
 -0.398610883324675E-01 -0.386695729744129E-01 -0.374636316979279E-01 -0.362446749618635E-01
 -0.350139626366484E-01 -0.337726812494403E-01 -0.325218745427322E-01 -0.312625183698154E-01
 -0.299954598118364E-01 -0.287214872602688E-01 -0.274412831200377E-01 -0.261554858374459E-01
 -0.248646640108552E-01 -0.235693657307133E-01 -0.222701269037543E-01 -0.209674996779005E-01
 -0.196621133495422E-01 -0.183546708753874E-01 -0.170460927049478E-01 -0.157374529744925E-01
 -0.144302230745173E-01 -0.131261413164004E-01 -0.118276164408218E-01 -0.105373917556633E-01
 -0.925887840831095E-02 -0.799596459649664E-02 -0.675377887983018E-02 -0.553734535328705E-02
 -0.435002989142729E-02 -0.319641453651327E-02 -0.208760422203214E-02 -0.102941693683450E-02
  0.366722528253570E-31  0.102941693683448E-02  0.208760422203209E-02  0.319641453651324E-02
  0.435002989142724E-02  0.553734535328690E-02  0.675377887982995E-02  0.799596459649648E-02
  0.925887840831088E-02  0.105373917556632E-01  0.118276164408217E-01  0.131261413164003E-01
  0.144302230745172E-01  0.157374529744923E-01  0.170460927049476E-01  0.183546708753873E-01
  0.196621133495421E-01  0.209674996779004E-01  0.222701269037542E-01  0.235693657307132E-01
  0.248646640108551E-01  0.261554858374459E-01  0.274412831200376E-01  0.287214872602688E-01
  0.299954598118364E-01  0.312625183698153E-01  0.325218745427322E-01  0.337726812494402E-01
  0.350139626366484E-01  0.362446749618634E-01  0.374636316979279E-01  0.386695729744129E-01
  0.398610883324675E-01  0.410366913341132E-01  0.421947422132819E-01  0.433335250488702E-01
  0.444511726277221E-01  0.455457438535374E-01  0.466151533894910E-01  0.476572469291718E-01
  0.486697385283508E-01  0.496502811283559E-01  0.505964148505603E-01  0.515056298275991E-01
  0.523753290571077E-01  0.532028802346815E-01  0.539855969827543E-01  0.547207760566799E-01
